ID;Year_of_Birth;Highest_Qualification;Marital_Status;Income;Kids_home;Teen_home;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complains;No._WebPurchases;No._CatalogPurchases;No._StorePurchases;Revenue
6119;1963;PhD;Single;36736;1;1;0;0;0;0;0;0;1;0;2;17
5236;1979;Graduation;Together;77568;0;1;0;1;1;1;0;0;10;2;8;2194
5723;1976;PhD;Together;49187;0;1;0;0;0;0;0;0;1;1;5;116
1710;1978;Graduation;Single;30168;1;0;0;0;0;0;0;0;6;1;4;279
1970;1968;Master;Together;34053;0;1;0;0;0;0;0;0;3;0;3;103
5313;1971;Master;Married;38196;1;1;0;0;0;0;0;0;2;0;4;44
10634;1951;Master;Married;59412;0;0;0;0;0;0;0;0;4;2;8;406
7010;1965;2n Cycle;Married;70924;0;0;0;0;1;0;0;0;6;6;7;1363
8562;1969;Graduation;Together;54165;0;0;0;0;0;0;0;0;2;1;7;236
3158;1973;Graduation;Married;32300;1;0;0;0;0;0;0;0;1;0;3;39
4436;1976;Graduation;Single;20180;0;0;0;0;0;0;0;0;2;1;4;137
5287;1973;Graduation;Married;34961;1;0;0;0;0;0;0;0;3;1;3;79
2445;1974;PhD;Together;28440;1;0;0;0;0;0;0;0;2;0;3;63
6059;1953;PhD;Together;64504;1;2;0;0;0;0;0;0;11;3;4;1314
4550;1966;Master;Together;33564;0;1;0;0;0;0;0;0;1;1;3;71
4240;1978;Graduation;Married;17345;1;0;0;0;0;0;0;0;2;1;2;58
8911;1967;PhD;Married;56320;0;1;0;0;0;0;0;0;5;4;9;702
3706;1978;Graduation;Single;28647;1;0;1;0;0;0;0;0;2;2;2;94
3628;1987;Basic;Single;15038;1;0;0;0;0;0;0;0;2;1;2;80
10175;1958;PhD;Divorced;32173;0;1;0;0;0;0;0;0;1;0;3;22
8985;1964;2n Cycle;Together;68316;0;1;0;0;0;0;0;0;10;7;10;1211
5204;1971;Graduation;Together;74538;0;0;0;0;1;0;0;0;8;8;5;1461
9220;1971;Graduation;Single;91700;0;0;0;0;0;0;0;0;8;6;5;1968
9888;1969;Graduation;Together;68695;0;0;0;0;0;0;0;0;4;4;7;1091
5263;1977;2n Cycle;Married;31056;1;0;0;0;0;0;0;0;1;0;3;55
1020;1973;Graduation;Married;79593;0;0;0;0;1;0;0;0;5;6;7;1366
9503;1980;Graduation;Single;28071;0;0;0;0;0;0;0;0;5;1;5;313
10613;1958;PhD;Together;37334;1;1;0;0;0;0;0;0;3;0;4;62
67;1972;Master;Single;46423;1;1;0;0;0;0;0;0;2;0;4;92
6019;1971;PhD;Married;37126;1;0;1;0;0;0;0;0;1;2;2;72
5863;1953;Graduation;Married;47703;0;1;0;0;0;0;0;0;6;3;8;655
3717;1959;Graduation;Married;61180;0;1;1;0;0;0;0;0;5;5;6;704
6730;1954;Graduation;Married;38998;1;1;0;0;0;0;0;1;2;0;3;54
10749;1991;Graduation;Single;8028;0;0;0;0;0;0;0;0;0;1;0;178
4998;1962;Graduation;Together;76081;0;0;0;0;0;1;0;0;4;5;4;1033
6287;1986;Graduation;Together;34728;1;0;0;0;0;0;0;0;1;1;2;36
5985;1965;Master;Single;33168;0;1;0;0;0;0;0;0;2;1;4;122
4754;1966;Master;Married;33585;0;1;0;0;0;0;0;0;2;0;4;122
4002;1960;PhD;Married;77037;0;1;0;0;0;0;0;0;7;7;12;1123
8870;1984;Graduation;Together;35196;1;0;0;0;0;0;0;0;6;1;5;497
966;1966;Graduation;Married;44529;0;1;0;1;0;0;0;0;6;2;11;691
4767;1965;2n Cycle;Married;70924;0;0;0;0;1;0;0;0;6;6;7;1363
9725;1966;PhD;Together;28764;1;1;1;0;0;0;0;0;1;0;2;12
4475;1949;PhD;Married;69098;0;0;0;0;0;0;0;0;7;8;9;2440
5740;1970;2n Cycle;Divorced;25959;1;1;0;0;0;0;0;0;1;2;2;56
5731;1983;Master;Married;27100;1;0;0;0;0;0;0;0;1;0;3;37
7290;1985;Graduation;Single;70596;0;0;0;0;0;0;0;0;3;5;12;968
3846;1974;Graduation;Married;42557;0;1;0;0;0;0;0;0;6;1;4;270
8104;1951;PhD;Married;53312;0;0;0;0;0;0;0;0;5;1;5;278
4507;1952;Graduation;Single;72228;0;0;0;0;0;0;0;0;6;7;8;1250
11013;1987;Graduation;Together;67605;0;0;0;0;0;0;0;0;2;8;6;938
4491;1949;Master;Married;62845;1;1;0;1;0;0;0;0;3;4;10;1178
3759;1958;Graduation;Together;65196;0;2;1;0;0;0;0;0;7;6;11;1155
1162;1987;PhD;Single;42000;0;0;0;0;0;0;0;0;5;2;11;653
2055;1973;PhD;Divorced;35860;1;1;1;0;0;0;0;0;1;1;2;49
10766;1964;PhD;Married;65526;0;1;0;0;0;0;0;0;4;4;8;506
4415;1961;Graduation;Married;16860;1;1;0;0;0;0;0;0;1;1;3;38
3005;1992;Graduation;Single;83528;0;0;1;0;0;1;0;0;4;10;8;1650
2223;1965;2n Cycle;Divorced;64176;0;1;0;0;0;0;0;0;8;9;8;1826
4817;1956;Graduation;Divorced;22304;0;0;0;0;0;0;0;0;1;0;2;18
2875;1978;Graduation;Married;67023;0;0;0;0;0;0;0;1;3;7;13;906
10536;1971;PhD;Together;32892;1;0;0;0;0;0;0;0;3;0;3;46
11112;1966;Graduation;Together;70713;0;1;0;0;0;0;0;0;5;6;8;1477
3807;1955;Graduation;Together;59925;0;1;0;0;0;0;0;0;9;2;9;766
9197;1953;Graduation;Married;39722;0;1;0;0;0;0;0;0;2;0;3;47
10832;1958;Graduation;Together;46610;0;0;0;0;0;0;0;0;6;1;6;467
6421;1961;Graduation;Together;88347;0;0;0;0;0;1;0;0;4;7;9;2116
4207;1981;PhD;Married;87171;0;0;1;0;1;0;0;0;6;7;11;1298
577;1976;2n Cycle;Together;26907;1;1;0;0;0;0;0;0;1;0;3;22
10855;1968;Master;Single;50014;1;0;0;0;0;0;0;0;4;1;8;396
3081;1978;PhD;Married;41014;1;0;0;0;0;0;0;0;1;0;2;20
3535;1965;Graduation;Single;66294;0;0;0;0;0;0;0;0;4;3;5;967
247;1971;Graduation;Married;36715;1;0;0;0;0;0;0;0;7;2;4;357
8707;1956;Graduation;Married;79456;0;0;0;0;0;0;0;0;5;6;4;1401
9523;1982;Graduation;Together;40479;1;0;0;0;0;0;0;0;0;0;3;15
6072;1970;Master;Single;75345;0;0;0;0;0;1;0;0;5;8;6;2087
6295;1977;Graduation;Married;54233;0;1;0;0;0;0;0;0;11;6;5;981
10914;1970;Graduation;Single;24163;1;1;0;0;0;0;0;0;1;0;3;17
1509;1958;PhD;Together;84460;0;0;0;1;1;1;1;0;9;9;4;523
5577;1983;Graduation;Together;43776;1;0;0;0;0;0;0;0;1;0;2;23
7348;1958;PhD;Single;71691;0;0;0;0;0;0;0;0;4;7;5;1192
1127;1973;PhD;Married;85844;0;0;0;0;1;0;0;0;6;6;7;1958
1833;1974;PhD;Single;39190;1;0;0;0;0;0;0;0;2;1;4;133
4944;1959;Graduation;Together;71367;0;0;0;0;0;0;0;0;4;5;7;777
9080;1972;PhD;Single;38578;1;1;0;0;0;0;0;0;3;0;3;73
6466;1965;PhD;Married;57236;1;1;0;0;0;0;0;0;2;1;4;121
9964;1979;Graduation;Single;61825;0;1;0;0;0;0;0;0;4;2;8;424
4790;1958;Graduation;Divorced;79803;0;1;0;0;0;0;0;0;4;3;5;868
10245;1986;2n Cycle;Single;80910;0;0;0;0;0;0;0;0;3;3;8;756
1109;1982;Master;Together;27590;1;0;0;0;0;0;0;0;1;0;2;12
6001;1979;Graduation;Married;56775;0;1;0;0;0;0;0;0;5;8;10;937
5538;1975;Graduation;Divorced;83829;0;0;1;0;1;1;0;0;4;7;6;1862
10552;1979;2n Cycle;Married;54210;0;1;0;0;0;0;0;0;4;1;7;367
1545;1986;Graduation;Married;38508;1;0;0;0;0;0;0;0;7;2;5;443
7409;1970;Graduation;Together;53187;1;0;0;0;0;0;0;0;4;1;6;267
4444;1972;Graduation;Married;30023;1;0;0;0;0;0;0;0;2;0;3;61
146;1960;PhD;Single;76045;0;0;0;0;0;1;0;0;4;5;11;1323
6271;1952;PhD;Married;50870;0;1;0;0;0;0;0;0;2;0;3;63
10065;1970;2n Cycle;Married;15315;0;0;0;0;0;0;0;0;2;0;4;64
4741;1974;2n Cycle;Married;65463;1;0;0;1;0;0;0;0;6;2;9;562
246;1965;Graduation;Married;66480;1;1;0;0;0;0;0;0;4;1;7;312
375;1954;Graduation;Divorced;76773;0;0;0;0;0;0;0;0;2;2;11;1156
1524;1983;2n Cycle;Single;81698;0;0;0;0;0;1;0;0;8;2;5;1104
10022;1973;PhD;Single;54466;1;1;0;0;0;0;0;0;1;0;2;16
7451;1960;Master;Single;98777;0;0;0;1;0;0;0;0;4;6;9;2008
11010;1984;PhD;Single;16269;1;0;0;0;0;0;0;0;3;0;3;44
4356;1971;Graduation;Together;71819;0;1;0;1;1;0;0;0;3;3;5;1574
3885;1983;PhD;Married;33569;1;0;1;0;0;0;0;0;1;1;2;63
1175;1983;Master;Married;36262;0;0;1;0;0;0;0;0;3;5;3;426
880;1966;Basic;Together;22634;0;0;0;0;0;0;0;0;2;1;2;96
2320;1978;2n Cycle;Married;47025;0;1;0;0;0;0;0;0;11;1;6;635
850;1968;Graduation;Single;70566;0;1;0;0;0;0;0;0;6;5;9;757
4713;1979;PhD;Married;31605;1;0;0;0;0;0;0;0;2;1;4;125
675;1973;Master;Divorced;52034;1;1;0;0;0;0;0;0;4;2;5;332
5025;1979;Graduation;Single;48526;1;0;0;0;0;0;0;0;2;1;4;135
2308;1954;Graduation;Married;46734;0;1;0;0;0;0;0;0;6;1;5;330
5995;1962;Graduation;Divorced;39552;1;1;0;0;0;0;0;0;6;2;5;384
6749;1966;Graduation;Single;86358;1;1;0;0;0;0;0;0;5;3;6;1722
1010;1977;Graduation;Together;46931;2;1;0;0;0;0;0;0;1;1;3;78
8977;1985;Basic;Single;16581;0;0;0;0;0;0;0;0;0;0;3;24
4756;1952;2n Cycle;Divorced;63998;0;0;0;0;0;0;0;0;7;6;11;1168
3412;1951;Master;Married;67381;0;1;0;1;0;0;0;0;2;2;9;957
606;1967;Graduation;Single;25930;1;1;0;0;0;0;0;0;1;0;2;15
5961;1978;Graduation;Married;42693;1;0;0;0;0;0;0;0;1;0;3;57
2975;1976;Graduation;Together;85606;0;1;0;0;0;1;0;0;6;7;9;1956
2894;1985;Graduation;Single;72903;0;0;0;1;1;1;0;0;7;5;8;2013
7613;1974;2n Cycle;Together;49669;1;0;0;0;0;0;0;0;5;1;6;326
10542;1968;PhD;Married;36778;1;1;0;0;0;0;0;0;3;0;3;77
8015;1962;PhD;Divorced;85696;0;0;0;0;0;0;0;0;4;6;9;1313
10617;1989;Master;Divorced;10979;0;0;0;0;0;0;0;0;3;0;3;30
11166;1961;Graduation;Married;49678;0;1;0;0;0;0;0;0;6;2;4;315
849;1953;Master;Together;56129;0;1;0;0;0;0;0;0;6;2;10;660
523;1989;Graduation;Married;37155;1;0;0;0;0;0;0;0;2;0;4;74
4066;1978;2n Cycle;Divorced;21282;1;0;0;0;0;0;0;0;2;1;2;46
8414;1962;PhD;Single;33419;0;1;0;0;0;0;0;0;2;0;4;86
819;1945;Graduation;Widow;63285;0;0;0;0;0;0;0;0;6;5;13;1103
4961;1974;Master;Together;21255;1;0;0;0;0;0;0;0;2;1;4;61
749;1981;Graduation;Together;42162;1;0;1;0;0;0;0;0;3;1;3;145
5430;1956;Graduation;Together;54450;1;1;0;0;0;0;0;0;9;2;8;684
7755;1954;PhD;Married;57744;0;1;0;0;0;0;0;0;9;1;4;411
10525;1986;Graduation;Single;26576;1;0;1;0;0;0;0;0;1;0;2;27
1453;1943;PhD;Widow;57513;0;0;0;0;0;0;0;0;9;3;13;1060
8310;1964;Graduation;Together;68142;0;1;0;0;0;0;0;0;10;4;7;1459
10710;1979;Graduation;Married;7500;0;1;0;0;0;0;0;0;1;0;2;18
5031;1974;Graduation;Together;83145;0;0;0;0;1;0;0;0;5;9;11;1833
2613;1960;Master;Married;54197;0;1;0;0;0;0;0;0;1;3;6;237
213;1963;PhD;Single;23091;1;1;0;0;0;0;0;0;2;1;3;48
967;1976;Graduation;Married;46049;1;1;0;0;0;0;0;0;5;2;9;515
1077;1974;Graduation;Together;56715;0;0;0;0;0;0;0;0;7;3;4;1020
7959;1961;Graduation;Married;79410;0;0;0;0;0;0;0;0;3;2;5;1370
640;1951;Graduation;Married;57304;0;1;0;0;0;0;0;0;7;6;10;1026
4252;1965;Graduation;Married;44375;0;1;0;0;0;0;0;0;4;1;6;301
8432;1956;Graduation;Together;54450;1;1;0;0;0;0;0;0;9;2;8;684
6218;1965;Graduation;Married;59594;0;1;0;1;0;0;0;0;8;1;7;499
6905;1994;Graduation;Together;80685;0;0;0;0;0;0;0;0;6;4;10;1004
5922;1974;PhD;Married;40344;0;1;0;0;0;0;0;0;4;1;5;218
3598;1972;Graduation;Married;62710;0;1;0;0;0;0;0;0;4;2;12;606
6116;1968;2n Cycle;Married;48985;0;1;0;0;0;0;0;0;1;1;3;75
6263;1968;Graduation;Together;35322;1;2;0;0;0;0;0;0;2;0;4;106
10486;1948;Graduation;Married;77142;0;0;0;0;0;0;0;0;4;4;8;990
2410;1969;Graduation;Single;81657;0;0;0;0;0;0;0;0;3;4;8;1097
193;1996;Basic;Married;14421;0;0;1;0;0;0;0;0;1;0;2;16
3363;1974;2n Cycle;Married;20130;0;0;0;0;0;0;0;0;1;0;3;34
8278;1990;PhD;Married;74214;0;0;0;0;0;0;0;0;8;2;5;1711
10660;1957;Master;Married;66726;1;1;0;1;0;0;0;0;8;2;4;438
8686;1979;Basic;Together;23724;1;0;0;0;0;0;0;0;2;0;3;75
1604;1960;Master;Married;47353;0;1;0;0;0;0;0;0;2;2;6;225
5907;1952;Master;Married;33444;1;1;0;0;0;0;0;0;1;0;2;18
10669;1981;Graduation;Married;54386;0;1;0;0;0;0;0;0;3;2;10;470
2918;1981;Graduation;Divorced;28510;1;1;0;0;0;0;0;0;2;0;4;91
5735;1991;Master;Single;90638;0;0;0;0;1;0;0;0;3;4;10;2525
359;1950;Graduation;Together;48070;0;1;0;0;0;0;0;1;8;2;6;504
8387;1957;Graduation;Married;43140;0;1;0;0;0;0;0;0;4;1;5;235
1829;1961;PhD;Divorced;54959;0;1;0;1;0;0;0;0;9;5;4;1232
3839;1958;Basic;Single;15056;1;1;0;0;0;0;0;0;2;2;3;88
9392;1971;Graduation;Single;26954;1;0;0;0;0;0;0;0;1;0;2;17
2292;1985;Graduation;Single;22327;1;0;0;0;0;0;0;0;1;0;3;24
10466;1965;Graduation;Married;44393;1;1;0;0;0;0;0;0;1;0;4;60
9855;1952;PhD;Single;62000;0;1;0;0;0;1;0;0;6;6;13;1020
4088;1962;PhD;Together;31497;0;1;0;0;0;0;0;0;3;1;4;155
5231;1974;2n Cycle;Married;45894;0;2;0;0;0;0;0;0;1;0;3;51
590;1970;Master;Divorced;78579;0;0;0;0;0;0;0;0;5;6;4;1812
8732;1969;Master;Widow;67369;0;1;0;1;1;0;0;0;7;4;10;1461
2315;1960;Graduation;Divorced;58401;0;1;0;0;0;0;0;0;1;2;2;96
3515;1952;Graduation;Single;62307;0;1;0;0;0;0;0;0;4;0;4;160
2245;1969;Master;Married;43641;1;1;0;0;0;0;0;0;2;1;4;139
6283;1968;Master;Divorced;63841;0;1;0;0;0;0;0;0;9;3;9;908
2246;1965;2n Cycle;Married;46891;0;1;0;0;0;0;0;0;2;1;4;183
6606;1969;Master;Married;70091;1;0;0;1;0;0;0;0;5;2;10;1161
5545;1972;PhD;Married;78075;0;0;0;0;0;0;0;0;3;5;5;988
7342;1961;2n Cycle;Widow;59184;0;1;0;0;0;0;0;0;6;6;12;1072
837;1977;Graduation;Married;54809;1;1;0;0;0;0;0;0;2;1;5;174
9500;1959;Graduation;Married;58113;0;1;0;0;0;0;0;1;9;2;8;758
3602;1958;Master;Married;51412;0;1;0;0;0;0;0;0;3;2;4;195
234;1979;Graduation;Divorced;15287;1;0;1;0;0;0;0;0;1;1;2;31
2995;1957;Master;Together;66636;0;0;0;0;0;0;0;0;3;4;9;1084
1118;1956;Master;Married;50965;0;1;1;0;0;0;0;0;10;4;5;685
7789;1965;PhD;Married;84618;0;0;0;0;1;0;0;0;6;9;10;1672
3068;1990;Graduation;Married;18351;0;0;0;0;0;0;0;0;2;0;3;43
8955;1957;PhD;Together;40451;0;2;1;0;0;0;0;0;1;1;2;49
945;1965;Graduation;Together;36317;0;1;0;0;0;0;0;0;3;0;4;133
5644;1957;Graduation;Together;42213;0;1;0;1;0;0;0;0;5;1;7;363
7192;1955;Graduation;Together;65748;0;1;0;0;0;0;0;1;2;4;10;545
2324;1972;Graduation;Together;77044;0;1;1;0;0;0;0;0;7;11;11;1065
697;1969;Graduation;Together;74918;0;0;0;0;1;0;0;0;5;9;6;2047
3439;1972;Graduation;Married;56721;1;1;0;0;0;0;0;0;4;1;5;296
1506;1975;Graduation;Single;42160;1;1;0;0;0;0;0;0;2;1;4;140
232;1965;Graduation;Single;61559;0;1;0;0;0;0;0;0;4;2;10;530
8876;1963;PhD;Together;33629;1;1;0;0;0;0;0;0;3;1;4;152
4500;1991;PhD;Together;68682;0;0;0;0;0;0;0;0;4;9;10;1598
9739;1963;Graduation;Single;34377;0;1;0;0;0;0;0;0;2;2;2;114
10395;1986;Basic;Single;8940;1;0;0;0;0;0;0;0;3;1;3;101
1176;1973;Graduation;Married;26228;1;0;0;0;0;0;0;0;1;0;2;25
1627;1957;2n Cycle;Divorced;77297;0;0;0;0;0;1;0;0;5;7;9;789
938;1981;Graduation;Married;40211;1;1;1;0;0;0;0;0;2;1;2;87
2740;1958;PhD;Widow;33438;1;1;0;0;0;0;0;0;2;1;4;90
257;1959;PhD;Married;75032;0;1;0;0;0;0;0;0;5;4;9;1215
4058;1955;PhD;Single;61284;0;0;0;1;0;0;0;0;11;2;8;811
7736;1986;Graduation;Married;22518;1;0;1;0;0;0;0;0;2;1;2;61
8210;1975;Master;Married;54730;0;1;0;0;0;0;0;0;4;1;8;405
833;1955;Master;Married;38452;1;1;0;0;0;0;0;0;3;0;3;72
6230;1971;Graduation;Divorced;44421;1;1;0;0;0;0;0;0;5;0;4;189
7325;1986;PhD;Together;38197;1;0;0;0;0;0;0;0;1;0;3;40
1307;1978;Graduation;Divorced;41986;0;1;0;0;0;0;0;0;3;0;4;63
1502;1983;Graduation;Together;28427;1;0;0;0;0;0;0;0;2;0;3;52
6211;1976;PhD;Together;37395;1;0;0;0;0;0;0;0;1;0;3;39
843;1971;Graduation;Married;64722;1;0;0;0;0;0;0;0;8;2;11;805
4174;1956;Master;Together;55249;0;1;0;0;0;0;0;0;2;1;4;130
9757;1972;Graduation;Together;84906;0;0;0;1;1;0;1;0;5;6;12;1631
6918;1989;Graduation;Married;28691;1;0;0;0;0;0;0;0;1;0;3;34
286;1952;Graduation;Single;44213;1;1;0;0;0;0;0;0;2;1;5;152
11086;1984;Basic;Single;25707;1;0;0;0;0;0;0;0;1;0;3;21
1921;1967;PhD;Married;59062;2;1;0;0;0;0;0;0;2;0;3;71
4138;1962;Graduation;Single;76624;0;1;1;0;0;0;0;0;5;10;7;899
7718;1947;Master;Together;66000;0;0;0;0;0;0;0;0;1;3;5;711
1291;1978;PhD;Together;27683;1;0;0;0;0;0;0;0;6;2;4;351
6862;1971;Graduation;Divorced;1730;0;0;0;0;0;0;0;0;0;0;0;8
4136;1992;Basic;Single;7500;1;0;0;0;0;0;0;0;3;2;2;119
803;1968;Graduation;Together;40521;1;1;0;0;0;0;0;0;0;1;2;21
4298;1973;PhD;Together;20427;1;0;0;0;0;0;0;0;1;0;2;10
10833;1975;Graduation;Married;65106;0;1;0;1;0;0;0;0;8;3;13;973
9606;1965;PhD;Married;69969;0;0;0;0;1;1;0;0;4;2;6;1536
8534;1952;Graduation;Married;67433;0;2;0;1;0;0;0;0;6;5;13;992
5153;1967;PhD;Married;77766;0;1;1;0;0;0;0;0;11;10;11;1529
961;1972;Graduation;Married;74716;0;1;0;0;0;0;0;0;7;3;5;860
5011;1963;Graduation;Divorced;68118;0;1;0;0;0;0;0;0;8;9;4;928
6653;1970;PhD;Married;55158;1;1;0;0;0;0;0;0;7;2;5;418
9094;1955;2n Cycle;Married;62972;0;1;0;0;0;0;0;0;7;4;3;587
810;1975;Graduation;Married;74190;0;1;0;0;0;0;0;0;4;2;11;641
5493;1976;Graduation;Married;39356;1;1;1;0;0;0;0;0;1;0;2;23
2147;1969;Graduation;Together;76653;0;0;0;0;1;1;0;0;4;7;11;2279
5107;1973;PhD;Divorced;35860;1;1;1;0;0;0;0;0;1;1;2;49
3979;1983;PhD;Divorced;90687;0;0;0;0;1;0;0;0;6;2;8;1779
6049;1982;Master;Together;73450;0;0;1;0;0;1;0;0;7;8;11;1804
8147;1960;Graduation;Married;31454;1;1;0;0;0;0;0;0;2;0;3;48
1857;1952;Graduation;Single;47139;1;1;0;0;0;0;0;0;2;1;2;83
3910;1975;Graduation;Divorced;83829;0;0;1;0;1;1;0;0;4;7;6;1862
5207;1963;PhD;Married;53378;1;1;0;0;0;0;0;0;9;4;6;793
11114;1970;Graduation;Together;19656;1;0;0;0;0;0;0;0;2;1;3;84
5429;1948;PhD;Married;45579;0;1;0;0;0;0;0;0;4;1;4;183
9400;1958;2n Cycle;Single;85485;0;0;0;0;0;0;0;0;6;6;6;1383
1740;1944;Graduation;Married;55956;0;0;0;1;0;0;0;0;7;3;4;999
7488;1963;Master;Single;64191;0;1;0;0;0;0;0;0;5;3;13;825
195;1972;Graduation;Single;38808;1;0;1;0;0;0;0;0;5;1;4;246
635;1966;Master;Married;57183;1;1;0;0;0;0;0;0;9;1;7;610
7527;1968;Master;Divorced;23748;1;0;0;0;0;0;0;0;2;1;3;76
10319;1971;Graduation;Married;66303;0;1;0;1;0;0;0;0;3;4;11;1286
2296;1975;Master;Married;37368;1;0;1;0;0;0;0;0;1;0;2;30
10637;1964;Graduation;Married;40800;1;2;0;0;0;0;0;1;3;0;3;99
2931;1978;Graduation;Divorced;71847;0;0;0;0;0;1;0;0;6;7;9;1192
907;1975;Graduation;Married;46149;0;1;0;0;0;0;0;0;5;1;7;362
3698;1983;Graduation;Together;78687;0;0;0;0;1;0;0;0;4;6;8;2130
9516;1971;2n Cycle;Divorced;49118;0;0;0;1;0;0;1;0;9;7;10;1229
679;1957;PhD;Married;37633;1;1;0;0;0;0;0;0;1;0;3;38
7384;1951;Master;Together;39767;0;0;0;0;0;0;0;0;7;1;7;485
5043;1951;Basic;Married;26997;0;0;0;0;0;0;0;0;4;2;5;434
5267;1970;Graduation;Divorced;33986;1;0;0;0;0;0;0;0;1;0;3;44
339;1972;PhD;Married;57091;0;1;0;1;0;0;0;0;9;2;5;496
2516;1969;2n Cycle;Married;46831;1;1;0;0;0;0;0;0;1;2;2;78
9010;1972;Master;Married;83151;0;0;1;0;1;1;0;0;5;7;10;2346
378;1971;Graduation;Married;52531;0;0;0;0;0;0;0;0;7;2;10;794
4808;1956;Graduation;Married;15759;0;0;0;0;0;0;0;0;1;0;2;17
5068;1971;Graduation;Single;22804;1;0;0;0;0;0;0;0;2;0;2;26
7628;1973;2n Cycle;Married;43050;1;0;0;0;0;0;0;0;2;0;4;76
7128;1977;PhD;Single;42997;1;1;0;0;0;0;0;0;1;0;2;15
2811;1963;PhD;Single;48918;1;1;0;0;0;0;0;0;1;0;4;62
3551;1954;Master;Together;60033;0;1;0;0;0;0;0;0;2;1;5;198
1663;1978;PhD;Together;34043;1;0;0;0;0;0;0;0;2;0;2;49
5543;1966;Graduation;Together;57811;0;1;0;1;0;0;0;0;7;2;11;802
1577;1946;Graduation;Married;78569;0;0;0;0;1;0;0;0;4;6;4;1736
10641;1978;Graduation;Single;7500;1;1;0;0;0;0;0;0;2;1;3;57
5336;1971;Master;Together;157733;1;0;0;0;0;0;0;0;1;0;1;59
6024;1953;Graduation;Together;94384;0;0;0;1;1;1;0;0;5;8;5;2302
1878;1985;2n Cycle;Married;23148;0;0;0;0;0;0;0;0;2;0;3;37
3099;1970;Graduation;Divorced;44267;1;1;0;0;0;0;0;0;5;2;4;310
6055;1979;Graduation;Married;71626;0;0;0;1;0;0;0;0;5;5;8;1305
5841;1966;Graduation;Together;60894;0;1;0;0;0;0;0;0;10;3;8;832
3972;1976;Graduation;Together;50200;1;1;0;0;0;0;0;0;7;1;5;401
4394;1965;PhD;Married;81051;0;0;0;1;1;0;0;0;5;5;12;1501
5758;1982;Graduation;Married;65169;0;0;1;0;1;1;1;0;10;4;13;1189
6658;1972;Graduation;Together;59868;0;1;0;0;0;0;0;0;11;2;12;1194
4603;1960;PhD;Married;65695;0;1;0;0;0;0;0;0;5;4;10;656
8427;1956;Master;Single;64857;0;0;0;0;0;0;0;0;7;5;10;1540
10260;1965;Master;Together;45143;0;1;0;0;0;0;0;0;6;1;5;311
7143;1955;2n Cycle;Together;74805;0;1;0;0;0;0;0;0;4;7;10;820
8789;1989;2n Cycle;Married;59060;1;0;0;0;0;0;0;0;3;1;7;274
6197;1962;PhD;Single;27238;1;1;0;0;0;0;0;0;3;0;3;57
4554;1965;Graduation;Together;47009;0;1;0;0;0;0;0;0;3;2;8;448
4937;1973;2n Cycle;Married;46094;1;1;0;0;0;0;0;0;1;0;3;44
1920;1972;Graduation;Married;40321;1;1;0;0;0;0;0;0;3;0;3;102
8749;1984;Graduation;Together;37235;1;0;0;0;0;0;0;0;1;1;2;61
1650;1960;Master;Married;81843;0;0;0;0;0;0;0;0;5;9;12;1643
10377;1958;Master;Together;46692;0;1;0;0;0;0;0;0;6;1;5;397
9206;1968;Graduation;Together;77382;0;1;0;0;1;0;0;0;5;7;12;1121
10971;1977;Graduation;Single;37774;2;0;1;0;0;0;0;1;7;2;3;473
6398;1974;Basic;Married;18393;1;0;0;0;0;0;0;0;3;0;3;50
9212;1962;Master;Married;72828;0;1;0;0;0;0;0;0;6;3;13;1678
7937;1982;Graduation;Married;24711;0;0;0;0;0;0;0;0;3;0;3;58
839;1975;PhD;Married;45503;1;0;0;0;0;0;0;0;3;1;4;170
4246;1982;Master;Single;6560;0;0;0;0;0;0;0;0;1;0;1;373
158;1945;PhD;Together;71604;0;0;1;0;0;0;0;0;8;3;5;1196
4832;1979;Graduation;Married;27244;1;0;0;0;0;0;0;0;2;2;2;101
5621;1969;Graduation;Married;48752;1;1;0;0;0;0;0;0;6;1;5;316
1945;1962;Graduation;Married;71434;0;1;0;1;0;1;0;0;7;4;7;1400
5147;1948;Graduation;Single;90842;0;0;0;0;0;0;0;0;4;9;13;1424
2535;1978;Master;Married;88097;1;0;0;1;1;1;0;0;6;5;8;844
11039;1975;Graduation;Married;51948;0;1;0;0;0;0;0;0;5;2;4;311
9495;1982;Graduation;Together;71853;0;0;0;0;0;0;0;0;2;8;6;1149
9635;1983;Master;Married;35876;0;0;0;0;0;0;0;0;3;1;3;129
2173;1952;Graduation;Widow;40049;0;1;0;0;0;0;0;0;1;0;3;32
942;1982;Graduation;Single;39660;1;0;0;0;0;0;0;0;7;1;3;299
9386;1962;Graduation;Together;50127;0;1;0;1;0;0;0;0;5;1;6;320
5510;1977;Master;Married;43263;0;1;0;0;0;0;0;0;5;2;6;441
873;1949;Master;Married;62845;1;1;0;1;0;0;0;0;3;4;10;1178
2253;1990;Graduation;Married;18929;0;0;0;0;0;0;0;0;1;0;4;85
5181;1982;Basic;Single;24367;1;0;0;0;0;0;0;0;1;0;2;24
979;1975;Graduation;Single;33249;1;0;0;0;0;0;0;0;2;1;3;112
10390;1959;2n Cycle;Married;26887;0;1;0;0;0;0;0;0;1;0;3;30
